Date,0
2017-11-14,1.01162586769706
2017-11-15,1.01162586769706
2017-11-16,1.0885327842779213
2017-11-17,1.0933681678323335
2017-11-18,1.0933681678323335
2017-11-19,1.0933681678323335
2017-11-20,1.131452528232861
2017-11-21,1.131452528232861
2017-11-22,1.1570064729153686
2017-11-23,1.2467153454984035
2017-11-24,1.2467153454984035
2017-11-25,1.2240471004170583
2017-11-26,1.2240471004170583
2017-11-27,1.2240471004170583
2017-11-28,1.2240471004170583
2017-11-29,1.2033368854148527
2017-11-30,1.2453183453205998
2017-12-01,1.2453183453205998
2017-12-02,1.2453183453205998
2017-12-03,1.2453183453205998
2017-12-04,1.2569494748296428
2017-12-05,1.2849303264280783
2017-12-06,1.2849303264280783
2017-12-07,1.3023789355268982
2017-12-08,1.3023789355268982
2017-12-09,1.3023789355268982
2017-12-10,1.2149644972704499
2017-12-11,1.4168941999446232
2017-12-12,1.7917770704344793
2017-12-13,1.7917770704344793
2017-12-14,1.7740546515603302
2017-12-15,1.7450708108550028
2017-12-16,1.9215302259929674
2017-12-17,1.9215302259929674
2017-12-18,1.9215302259929674
2017-12-19,1.9215302259929674
2017-12-20,1.903549499216645
2017-12-21,1.903549499216645
2017-12-22,1.6661191895569782
2017-12-23,1.7706025146669735
2017-12-24,1.7706025146669735
2017-12-25,1.9534559755574434
2017-12-26,1.9534559755574434
2017-12-27,1.9257028970218137
2017-12-28,1.7759118202701722
2017-12-29,1.8158359865142681
2017-12-30,1.728284192716499
2017-12-31,1.728284192716499
2018-01-01,1.728284192716499
2018-01-02,1.9783710023282148
2018-01-03,2.153462897135438
2018-01-04,2.1941781514432837
2018-01-05,2.1941781514432837
2018-01-06,2.2064523055937597
2018-01-07,2.2064523055937597
2018-01-08,2.1975741951426704
2018-01-09,2.486896284882205
2018-01-10,2.486896284882205
2018-01-11,2.287104348326237
2018-01-12,2.287104348326237
2018-01-13,2.508449950581328
2018-01-14,2.508449950581328
2018-01-15,2.517156269032254
2018-01-16,2.0529925625484324
2018-01-17,1.9761484140066754
2018-01-18,2.026715317332271
2018-01-19,2.0501176799153855
2018-01-20,2.278277433984013
2018-01-21,2.070063869196778
2018-01-22,1.9507329894019387
2018-01-23,1.9394904976862644
2018-01-24,2.027110552168743
2018-01-25,2.027110552168743
2018-01-26,2.027110552168743
2018-01-27,2.126816604573502
2018-01-28,2.126816604573502
2018-01-29,2.126816604573502
2018-01-30,1.9267372951261486
2018-01-31,1.9486235511683465
2018-02-01,1.80657722981982
2018-02-02,1.7396393019687733
2018-02-03,1.8074381337762884
2018-02-04,1.5649443807695855
